0,0.001,5
1,0.002,5
2,0.003,5
3,0.004,5
4,0.005,5
5,0.006,6
6,0.007,6
7,0.008,6
8,0.009000000000000001,6
9,0.010000000000000002,6
10,0.011000000000000003,6
11,0.012000000000000004,6
12,0.013000000000000005,6
13,0.014000000000000005,6
14,0.015000000000000006,6
15,0.016000000000000007,7
16,0.017000000000000008,7
17,0.01800000000000001,7
18,0.01900000000000001,7
19,0.02000000000000001,7
20,0.02100000000000001,7
21,0.022000000000000013,7
22,0.023000000000000013,7
23,0.024000000000000014,7
24,0.025000000000000015,7
25,0.026000000000000016,7
26,0.027000000000000017,7
27,0.028000000000000018,7
28,0.02900000000000002,7
29,0.03000000000000002,7
30,0.03100000000000002,7
31,0.03200000000000002,8
32,0.03300000000000002,8
33,0.03400000000000002,8
34,0.035000000000000024,8
35,0.036000000000000025,8
36,0.037000000000000026,8
37,0.03800000000000003,8
38,0.03900000000000003,8
39,0.04000000000000003,8
40,0.04100000000000003,8
41,0.04200000000000003,8
42,0.04300000000000003,8
43,0.04400000000000003,8
44,0.04500000000000003,8
45,0.046000000000000034,8
46,0.047000000000000035,8
47,0.048000000000000036,8
48,0.04900000000000004,8
49,0.05000000000000004,8
50,0.05100000000000004,8
51,0.05200000000000004,9
52,0.05300000000000004,9
53,0.05400000000000004,9
54,0.05500000000000004,9
55,0.05600000000000004,9
56,0.057000000000000044,9
57,0.058000000000000045,9
58,0.059000000000000045,9
59,0.060000000000000046,9
60,0.06100000000000005,9
61,0.06200000000000005,9
62,0.06300000000000004,9
63,0.06400000000000004,9
64,0.06500000000000004,9
65,0.06600000000000004,9
66,0.06700000000000005,9
67,0.06800000000000005,9
68,0.06900000000000005,9
69,0.07000000000000005,9
70,0.07100000000000005,9
71,0.07200000000000005,9
72,0.07300000000000005,9
73,0.07400000000000005,9
74,0.07500000000000005,10
75,0.07600000000000005,10
76,0.07700000000000005,10
77,0.07800000000000006,10
78,0.07900000000000006,10
79,0.08000000000000006,10
80,0.08100000000000006,10
81,0.08200000000000006,10
82,0.08300000000000006,10
83,0.08400000000000006,10
84,0.08500000000000006,10
85,0.08600000000000006,10
86,0.08700000000000006,10
87,0.08800000000000006,10
88,0.08900000000000007,10
89,0.09000000000000007,10
90,0.09100000000000007,10
91,0.09200000000000007,10
92,0.09300000000000007,10
93,0.09400000000000007,10
94,0.09500000000000007,10
95,0.09600000000000007,10
96,0.09700000000000007,10
97,0.09800000000000007,10
98,0.09900000000000007,10
99,0.10000000000000007,11
100,0.10100000000000008,11
101,0.10200000000000008,11
102,0.10300000000000008,11
103,0.10400000000000008,11
104,0.10500000000000008,11
105,0.10600000000000008,11
106,0.10700000000000008,11
107,0.10800000000000008,11
108,0.10900000000000008,11
109,0.11000000000000008,11
110,0.11100000000000008,11
111,0.11200000000000009,11
112,0.11300000000000009,11
113,0.11400000000000009,11
114,0.11500000000000009,11
115,0.11600000000000009,11
116,0.11700000000000009,11
117,0.11800000000000009,11
118,0.11900000000000009,11
119,0.12000000000000009,11
120,0.1210000000000001,11
121,0.1220000000000001,11
122,0.1230000000000001,11
123,0.1240000000000001,11
124,0.12500000000000008,11
125,0.12600000000000008,12
126,0.12700000000000009,12
127,0.12800000000000009,12
128,0.1290000000000001,12
129,0.1300000000000001,12
130,0.1310000000000001,12
131,0.1320000000000001,12
132,0.1330000000000001,12
133,0.1340000000000001,12
134,0.1350000000000001,12
135,0.1360000000000001,12
136,0.1370000000000001,12
137,0.1380000000000001,12
138,0.1390000000000001,12
139,0.1400000000000001,12
140,0.1410000000000001,12
141,0.1420000000000001,12
142,0.1430000000000001,12
143,0.1440000000000001,12
144,0.1450000000000001,12
145,0.1460000000000001,12
146,0.1470000000000001,12
147,0.1480000000000001,12
148,0.1490000000000001,12
149,0.1500000000000001,12
150,0.1510000000000001,12
151,0.1520000000000001,13
152,0.1530000000000001,13
153,0.1540000000000001,13
154,0.1550000000000001,13
155,0.1560000000000001,13
156,0.1570000000000001,13
157,0.1580000000000001,13
158,0.1590000000000001,13
159,0.16000000000000011,13
160,0.16100000000000012,13
161,0.16200000000000012,13
162,0.16300000000000012,13
163,0.16400000000000012,13
164,0.16500000000000012,13
165,0.16600000000000012,13
166,0.16700000000000012,13
167,0.16800000000000012,13
168,0.16900000000000012,13
169,0.17000000000000012,13
170,0.17100000000000012,13
171,0.17200000000000013,13
172,0.17300000000000013,13
173,0.17400000000000013,13
174,0.17500000000000013,13
175,0.17600000000000013,13
