0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.7999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
0.8999999999999999,,,,,,,,,,
