%% LaTeX2e file `softmax.dat'
%% generated by the `filecontents' environment
%% from source `aa-report2' on 2013/10/03.
%%
0.1, 231.392, 10.256, 10.333, 10.354, 10.333, 10.381, 11.286, 10.253, 14.68
0.2, 5251.302, 10.327,10.257,10.296,10.207,10.369,10.286,10.24,10.349
0.3, 250.205 , 10.545 , 10.194 , 10.328 , 10.349 , 10.347 , 10.356 , 10.389 , 10.331
0.4, 126.436 , 10.237 , 10.267 , 10.244 , 10.467 , 10.372 , 10.482 , 10.364 , 10.288
0.5, 983.615 , 10.431 , 10.283 , 10.336 , 10.419 , 10.662 , 10.379 , 10.306 , 10.208
0.6, 87.172 , 10.333 , 10.323 , 10.418 , 10.396 , 10.334 , 11.216 , 10.33 , 10.246
0.7, 653.722 , 10.403 , 10.467 , 12.033 , 17.742 , 10.796 , 10.514 , 10.817 , 10.977
0.8, 65.172 , 18.431 , 11.344 , 10.173 , 10.522 , 10.476 , 11.188 , 10.287 , 10.69
0.9, 354.228 , 15.363 , 10.904 , 10.392 , 10.569 , 18.122 , 11.246 , 31.038 , 17.399
